store_id,clinic_id,address,state,zip,latitude,longitude,COUNTY
16471,2169,1650 NEW BRIGHTON BLVD,MN,55413,45.0052,-93.2294,27053
8285,34098,1010 WEST LAKE STREET,MN,55408,44.9486,-93.2927,27053
5788,34106,6905 YORK AVE S,MN,55435,44.8778,-93.3206,27053
7197,34092,6300 WEDGEWOOD RD N,MN,55311,45.0695,-93.4503,27053
6811,34094,4140 COUNTY RD 101 N,MN,55446,45.0305,-93.5065,27053
17503,2184,875 E MAIN ST,MN,55387,44.8408,-93.7711,27019
17503,2184,875 E MAIN ST,MN,55387,44.8408,-93.7711,27053
16027,2167,13201 RIDGEDALE DR.,MN,55305,44.9697,-93.4478,27053
17269,2177,8900 HWY 7,MN,55426,44.936,-93.3932,27053
16695,2172,4848 COUNTY ROAD 101,MN,55345,44.9167,-93.5054,27053
16695,2172,4848 COUNTY ROAD 101,MN,55345,44.9167,-93.5054,27019
6649,34100,4656 EXCELSIOR BLVD,MN,55416,44.9337,-93.3396,27053
3562,34105,8251 COLUMBINE RD,MN,55344,44.8544,-93.4358,27053
5992,34093,7901 BASS LAKE RD,MN,55428,45.0547,-93.3813,27053
2788,1968,20 E DUNDEE RD,IL,60089,42.1393,-87.9578,17031
2788,1968,20 E DUNDEE RD,IL,60089,42.1393,-87.9578,17097
2863,291,2045 PLUM GROVE RD,IL,60008,42.0879,-88.0445,17031
2797,507,9640 N MILWAUKEE AVE,IL,60714,42.0554,-87.8396,17031
8734,296,1801 W GOLF RD,IL,60194,42.0469,-88.1246,17031
141,1141,936 WILLOW RD,IL,60062,42.1069,-87.8038,17031
7143,378,1855 W IRVING PARK RD,IL,60193,42.0025,-88.1267,17031
2860,358,110 W NORTH AVE,IL,60126,41.9057,-87.9406,17043
2860,358,110 W NORTH AVE,IL,60126,41.9057,-87.9406,17031
2786,376,255 N MCLEAN BLVD,IL,60177,41.9968,-88.3152,17089
8760,356,3333 CENTRAL ST,IL,60201,42.0653,-87.7269,17031
5688,324,1099 W ARMY TRAIL RD,IL,60103,41.9458,-88.2074,17043
5688,324,1099 W ARMY TRAIL RD,IL,60103,41.9458,-88.2074,17031
5688,324,1099 W ARMY TRAIL RD,IL,60103,41.9458,-88.2074,17089
5797,517,26W212 GENEVA RD,IL,60188,41.8882,-88.1368,17043
8744,525,9139 BROADWAY AVE,IL,60513,41.8283,-87.8501,17031
3163,1961,345 MADISON ST,IL,60302,41.8797,-87.7836,17031
17002,2190,7601 KINGERY HWY,IL,60527,41.7497,-87.9428,17043
17002,2190,7601 KINGERY HWY,IL,60527,41.7497,-87.9428,17031
8746,526,300 N EOLA RD,IL,60502,41.758,-88.244,17089
8746,526,300 N EOLA RD,IL,60502,41.758,-88.244,17043
4262,511,2211 S EOLA RD,IL,60503,41.7147,-88.2551,17093
4262,511,2211 S EOLA RD,IL,60503,41.7147,-88.2551,17089
4262,511,2211 S EOLA RD,IL,60503,41.7147,-88.2551,17197
17022,2193,28201 DIEHL RD,IL,60555,41.8007,-88.1695,17043
3665,1831,1299 E OGDEN AVE,IL,60563,41.7963,-88.1229,17043
17634,2199,1101 W JACKSON BLVD,IL,60607,41.8772,-87.6554,17031
6789,518,8645 WOODWARD AVE,IL,60517,41.7282,-88.0275,17043
6789,518,8645 WOODWARD AVE,IL,60517,41.7282,-88.0275,17197
4977,514,2050 NELSON RD,IL,60451,41.4821,-87.9831,17197
921,503,1155 W JEFFERSON ST,IL,60404,41.5208,-88.2173,17197
1170,295,3200 CATON FARM RD,IL,60431,41.565,-88.1626,17093
1170,295,3200 CATON FARM RD,IL,60431,41.565,-88.1626,17197
5822,293,11200 W LINCOLN HWY,IL,60448,41.5042,-87.8898,17031
5822,293,11200 W LINCOLN HWY,IL,60448,41.5042,-87.8898,17197
7142,294,16760 W DIVISION ST,IL,60441,41.584,-88.0253,17197
10555,2284,14290 SOUTH LA GRANGE RD,IL,60462,41.6321,-87.8546,17031
788,1947,344 W HUBBARD ST,IL,60654,41.8902,-87.6373,17031
17591,2198,1200 N LARRABEE ST,IL,60610,41.9042,-87.6442,17031
8698,523,1165 N CLARK,IL,60610,41.9037,-87.6312,17031
6745,14294,6999 PARKER RD.,MO,63033,38.7966,-90.2311,29189
10325,14381,8101 CLAYTON RD.,MO,63117,38.6388,-90.346,29510
10325,14381,8101 CLAYTON RD.,MO,63117,38.6388,-90.346,29189
2363,14263,8021 WATSON RD.,MO,63119,38.5684,-90.341,29510
2363,14263,8021 WATSON RD.,MO,63119,38.5684,-90.341,29189
3087,1969,11560 OLIVE BLVD,MO,63141,38.6706,-90.4379,29189
5643,1568,7334 S LINDBERGH BLVD,MO,63125,38.506,-90.3272,29189
5643,1568,7334 S LINDBERGH BLVD,MO,63125,38.506,-90.3272,29510
2341,2029,14400 CLAYTON RD,MO,63011,38.6212,-90.5238,29189
10053,1911,400 MID RIVERS MALL DR,MO,63376,38.7888,-90.6254,29183
6477,1985,3002 HIGHWAY K,MO,63368,38.7565,-90.6998,29183
5689,1506,15846 MANCHESTER RD,MO,63011,38.592,-90.5852,29189
10773,2097,2120 W OSAGE ST.,MO,63069,38.484,-90.769,29189
10773,2097,2120 W OSAGE ST.,MO,63069,38.484,-90.769,29071
10773,2097,2120 W OSAGE ST.,MO,63069,38.484,-90.769,29099
8570,756,1616 N 7 HWY,MO,64014,39.0371,-94.2698,29095
8581,1818,3201 S 7 HWY,MO,64014,38.9868,-94.2744,29095
8557,278,1900 E LANGSFORD RD,MO,64063,38.9174,-94.3373,29095
8564,275,17301 E US HIGHWAY 24,MO,64056,39.1194,-94.3739,29095
8430,130,3825 S NOLAND RD,MO,64055,39.0507,-94.4144,29095
8596,1836,601 S JEFFERSON ST,MO,64060,39.3675,-94.3612,29047
4088,757,3351 SW 3RD ST,MO,64081,38.9128,-94.4496,29095
8595,1321,1215 W FOXWOOD DR,MO,64083,38.8115,-94.4753,29037
5724,753,13101 STATE LINE RD,MO,64145,38.8901,-94.6073,29095
8586,1806,7100 W 151ST ST,KS,66223,38.8553,-94.6686,20091
8588,128,11729 ROE AVE,KS,66211,38.9157,-94.6374,20091
8573,683,11900 W 135TH ST,KS,66221,38.8867,-94.7244,20091
5655,1320,1901 W KANSAS ST,MO,64068,39.244,-94.4494,29047
5727,754,1301 PLATTE FALLS RD,MO,64079,39.3531,-94.7669,29165
5268,1966,390 LIMIT ST,KS,66048,39.2891,-94.9063,20103
5268,1966,390 LIMIT ST,KS,66048,39.2891,-94.9063,20209
8565,131,330 NE BARRY RD,MO,64155,39.2473,-94.5766,29165
8565,131,330 NE BARRY RD,MO,64155,39.2473,-94.5766,29047
8556,952,5440 NW 64TH ST,MO,64151,39.2112,-94.6438,29165
8556,952,5440 NW 64TH ST,MO,64151,39.2112,-94.6438,29047
8555,1319,4990 NE VIVION RD,MO,64119,39.1885,-94.5217,29047
8543,755,1914 SWIFT AVE,MO,64116,39.1423,-94.5777,29047
4521,685,22700 W 55TH TER,KS,66226,39.0285,-94.8491,20091
8590,1808,315 W 75TH St,MO,64114,38.9918,-94.5928,29047
8590,1808,315 W 75TH St,MO,64114,38.9918,-94.5928,29095
8602,684,7501 METCALF AVE,KS,66204,38.9927,-94.6667,20091
5265,1500,13502 W 87TH STREET PKWY,KS,66215,38.9718,-94.743,20091
8601,1368,12290 COLLEGE BLVD,KS,66210,38.9287,-94.7283,20091
10151,2072,3045 W. REPUBLIC ST.,MO,65807,37.1389,-93.3409,29077
10417,2083,1153 E ELM ST.,MO,65806,37.2052,-93.2762,29077
10115,2045,1220 E REPUBLIC RD,MO,65804,37.1376,-93.2779,29077
4850,2071,2715 E. BATTLEFIELD ST,MO,65804,37.1594,-93.2422,29077
1845,472,222 MAIN ST,MA,01887,42.5566,-71.1807,25017
676,1516,2300 IOWA ST,KS,66046,38.942,-95.2596,20045
5156,682,18351 W 119TH ST,KS,66061,38.9122,-94.798,20091
7477,647,2712 HIGHWAY 365,TX,77627,29.9544,-93.9872,48245
8351,1017,2950 DOWLEN RD,TX,77706,30.1053,-94.1676,48245
6235,362,106 W STATE HIGHWAY 152,OK,73064,35.391,-97.7251,40017
6236,363,2100 SW 119TH ST,OK,73170,35.3485,-97.5481,40027
6165,360,3651 W ROBINSON ST,OK,73072,35.2334,-97.4952,40027
6165,360,3651 W ROBINSON ST,OK,73072,35.2334,-97.4952,40087
11092,14232,15103 N. MACARTHUR BLVD,OK,73013,35.624,-97.6212,40109
6225,361,1520 S BRYANT AVE,OK,73013,35.6378,-97.4597,40109
213,234,5526 S CONGRESS AVE,TX,78745,30.2058,-97.7755,48453
6964,236,2610 LAKE AUSTIN BLVD,TX,78703,30.2816,-97.775,48453
8387,240,3500 W SLAUGHTER LN,TX,78749,30.1843,-97.8501,48453
10535,2105,220 SOUTH FM 1626,TX,78610,30.0966,-97.8755,48453
10535,2105,220 SOUTH FM 1626,TX,78610,30.0966,-97.8755,48055
10535,2105,220 SOUTH FM 1626,TX,78610,30.0966,-97.8755,48209
7442,237,11300 N LAMAR BLVD,TX,78753,30.3827,-97.6867,48453
80,300,2306 RANCH ROAD 620 S,TX,78734,30.3416,-97.9689,48453
2876,1913,201 S PRESTON RD,TX,75078,33.235,-96.7895,48085
2876,1913,201 S PRESTON RD,TX,75078,33.235,-96.7895,48121
10138,1789,11101 US HIGHWAY 380,TX,76227,33.2253,-96.9887,48121
17228,2205,1801 S LOOP 288,TX,76205,33.1893,-97.0988,48121
5962,563,3200 TEASLEY LN,TX,76210,33.1752,-97.1136,48121
8336,574,2591 FM 423,TX,75068,33.1778,-96.8867,48121
17403,2206,4885 ELDORADO PKWY,TX,75033,33.1731,-96.8446,48121
17403,2206,4885 ELDORADO PKWY,TX,75033,33.1731,-96.8446,48085
10016,1741,311 E PRINCETON DR,TX,75407,33.1735,-96.4965,48085
8321,573,2100 W EL DORADO PKWY,TX,75070,33.1728,-96.6446,48085
334,578,8995 STACY RD,TX,75070,33.1515,-96.7323,48085
17548,2207,"150 E STACY RD, STE 2400",TX,75002,33.1235,-96.6613,48085
1104,546,1540 E MAIN ST,TX,75002,33.0997,-96.6295,48085
7288,567,11661 PRESTON RD STE 218,TX,75230,32.9088,-96.8054,48113
16890,2202,2200 DALLAS PKWY,TX,75093,33.0308,-96.8269,48085
16890,2202,2200 DALLAS PKWY,TX,75093,33.0308,-96.8269,48121
7156,996,605 W CAMPBELL RD,TX,75080,32.9776,-96.7411,48085
7156,996,605 W CAMPBELL RD,TX,75080,32.9776,-96.7411,48113
4985,558,8335 WESTCHESTER DR STE 140,TX,75225,32.8644,-96.8069,48113
7196,405,4100 STATE HIGHWAY 121,TX,75010,33.0224,-96.9329,48121
7412,14130,5370 W LOVERS LN STE 310,TX,75209,32.8496,-96.8206,48113
8393,577,2101 W SPRING CREEK PKWY,TX,75023,33.0598,-96.7339,48085
3292,397,750 W FM 544,TX,75098,33.007,-96.5484,48113
3292,397,750 W FM 544,TX,75098,33.007,-96.5484,48085
3292,397,750 W FM 544,TX,75098,33.007,-96.5484,48397
15,545,5500 N MACARTHUR BLVD,TX,75038,32.8856,-96.9633,48113
7825,572,5401 LEBANON RD,TX,75034,33.1158,-96.8404,48121
7825,572,5401 LEBANON RD,TX,75034,33.1158,-96.8404,48085
16889,2201,3201 PRESTON RD,TX,75034,33.1048,-96.8125,48121
16889,2201,3201 PRESTON RD,TX,75034,33.1048,-96.8125,48085
3724,556,8940 COIT RD,TX,75025,33.1004,-96.7709,48085
1745,547,1100 FLOWER MOUND RD,TX,75028,33.0122,-97.0458,48439
1745,547,1100 FLOWER MOUND RD,TX,75028,33.0122,-97.0458,48121
10351,2017,3133 E LEMMON AVE,TX,75204,32.8069,-96.7979,48113
5314,560,1411 MAIN ST,TX,75202,32.7807,-96.7998,48113
7462,568,601 N INDUSTRIAL BLVD,TX,76021,32.8446,-97.1005,48439
3708,555,3701 IRA E WOODS AVE,TX,76051,32.914,-97.1266,48439
3708,555,3701 IRA E WOODS AVE,TX,76051,32.914,-97.1266,48113
5002,1928,7000 JUSTIN RD,TX,76226,33.0727,-97.1095,48121
10487,1951,1305 N. HWY 377,TX,76262,33.0159,-97.2202,48121
10487,1951,1305 N. HWY 377,TX,76262,33.0159,-97.2202,48439
7431,1010,3430 LAKEVIEW PKWY,TX,75088,32.9074,-96.5696,48397
7431,1010,3430 LAKEVIEW PKWY,TX,75088,32.9074,-96.5696,48113
7824,367,5702 LAVON DR,TX,75040,32.9678,-96.6071,48113
5869,562,1413 OATES DR,TX,75150,32.8424,-96.6246,48113
8337,575,2004 N GOLIAD ST,TX,75087,32.9509,-96.4619,48085
8337,575,2004 N GOLIAD ST,TX,75087,32.9509,-96.4619,48397
3197,579,775 E US HIGHWAY 80,TX,75126,32.7421,-96.4502,48257
3197,579,775 E US HIGHWAY 80,TX,75126,32.7421,-96.4502,48397
2979,1697,6120 E MOCKINGBIRD LN,TX,75214,32.836,-96.7607,48113
7809,1920,4203 S CARRIER PKWY,TX,75052,32.6716,-97.0048,48113
7809,1920,4203 S CARRIER PKWY,TX,75052,32.6716,-97.0048,48439
16892,2204,1400 PRECINCT LINE RD,TX,76053,32.8368,-97.1832,48439
2976,549,6401 PRECINCT LINE RD,TX,76182,32.8626,-97.1867,48439
7491,1978,385 E BELT LINE RD,TX,75104,32.5907,-96.9368,48113
7491,1978,385 E BELT LINE RD,TX,75104,32.5907,-96.9368,48139
3180,552,2200 MATLOCK RD,TX,76063,32.5953,-97.1071,48251
3180,552,2200 MATLOCK RD,TX,76063,32.5953,-97.1071,48139
3180,552,2200 MATLOCK RD,TX,76063,32.5953,-97.1071,48439
4794,557,5900 W PLEASANT RIDGE RD,TX,76016,32.6811,-97.1971,48439
7675,1894,105 HARRIS AVE,TX,75154,32.5312,-96.8203,48139
7675,1894,105 HARRIS AVE,TX,75154,32.5312,-96.8203,48113
7601,570,825 S CROWLEY RD,TX,76036,32.5668,-97.3515,48439
7601,570,825 S CROWLEY RD,TX,76036,32.5668,-97.3515,48251
7237,1972,3614 CAMP BOWIE BLVD,TX,76107,32.7474,-97.372,48439
7801,1739,6000 BRYANT IRVIN RD,TX,76132,32.6619,-97.4235,48439
7467,1480,460 NORTHWEST PKWY,TX,76020,32.8998,-97.5433,48367
7467,1480,460 NORTHWEST PKWY,TX,76020,32.8998,-97.5433,48497
7467,1480,460 NORTHWEST PKWY,TX,76020,32.8998,-97.5433,48439
7603,571,1301 N SAGINAW BLVD,TX,76179,32.8814,-97.3829,48439
16891,2203,8000 DENTON HWY,TX,76148,32.8892,-97.2566,48439
3134,551,801 NORTH TARRANT PKWY,TX,76248,32.8997,-97.2379,48439
8323,429,4426 WILLIAMS DR,TX,78628,30.6819,-97.7174,48491
6690,427,501 UNIVERSITY BLVD,TX,78665,30.5613,-97.6795,48491
7827,238,1855 GATTIS SCHOOL RD,TX,78664,30.4956,-97.6573,48491
7827,238,1855 GATTIS SCHOOL RD,TX,78664,30.4956,-97.6573,48453
526,1908,10550 W PARMER LN,TX,78717,30.4978,-97.7746,48491
10106,1957,2013 KELLY LN,TX,78660,30.469,-97.5887,48491
10106,1957,2013 KELLY LN,TX,78660,30.469,-97.5887,48453
8322,239,11725 N FM 620,TX,78750,30.4573,-97.8228,48491
8322,239,11725 N FM 620,TX,78750,30.4573,-97.8228,48453
7162,1675,1003 RICHMOND AVE,TX,77006,29.7338,-95.3915,48201
6240,1965,3939 BELLAIRE BLVD,TX,77025,29.7053,-95.4397,48201
7753,648,5402 WESTHEIMER RD STE K,TX,77056,29.7397,-95.4712,48201
7151,410,8000 N SAM HOUSTON PKWY E,TX,77396,29.9377,-95.2696,48201
5807,642,9522 BROADWAY ST,TX,77584,29.5558,-95.368,48039
5807,642,9522 BROADWAY ST,TX,77584,29.5558,-95.368,48157
1753,636,15010 MEMORIAL DR,TX,77079,29.7788,-95.6188,48201
5877,643,2900 BROADWAY ST,TX,77581,29.5558,-95.2647,48039
5877,643,2900 BROADWAY ST,TX,77581,29.5558,-95.2647,48167
5877,643,2900 BROADWAY ST,TX,77581,29.5558,-95.2647,48201
3699,638,3505 CENTER ST,TX,77536,29.6797,-95.122,48201
8445,380,6220 SIENNA PKWY,TX,77459,29.5375,-95.5343,48157
7154,406,5603 FM 1960 RD W,TX,77069,29.9787,-95.5137,48201
19,1907,3850 FM 2920 RD,TX,77388,30.0712,-95.4772,48201
8335,417,8754 SPRING CYPRESS RD,TX,77379,30.0331,-95.5563,48201
5977,403,24802 ALDINE WESTFIELD RD,TX,77373,30.0656,-95.4041,48201
4397,639,12550 LOUETTA RD,TX,77429,29.997,-95.6135,48201
7108,404,25110 GROGANS MILL RD,TX,77380,30.128,-95.455,48339
6746,14190,1514 N ALEXANDER,TX,77520,29.7392,-94.9533,48201
7286,1760,2469 BAY AREA BLVD,TX,77058,29.5728,-95.1099,48201
7522,14396,4420 KINGWOOD DR.,TX,77339,30.0494,-95.1847,48339
7522,14396,4420 KINGWOOD DR.,TX,77339,30.0494,-95.1847,48201
3190,2081,9101 HWY 6 NORTH,TX,77095,29.9102,-95.6294,48201
3702,385,3103 N FRY RD,TX,77449,29.8153,-95.7212,48201
5907,644,16515 LEXINGTON BLVD,TX,77479,29.5881,-95.6228,48157
7435,1456,23865 FM 1314 RD,TX,77365,30.1052,-95.2503,48201
7435,1456,23865 FM 1314 RD,TX,77365,30.1052,-95.2503,48339
7821,1967,5002 W MAIN ST,TX,77573,29.4903,-95.1538,48167
7465,1738,2242 REPSDORPH RD,TX,77586,29.5763,-95.0278,48201
1339,1433,26265 NORTHWEST FWY,TX,77429,29.9731,-95.7008,48201
285,1829,24048 KUYKENDAHL RD,TX,77375,30.1114,-95.5526,48201
6747,379,602 W GRAND PKWY S,TX,77494,29.7716,-95.7784,48473
6747,379,602 W GRAND PKWY S,TX,77494,29.7716,-95.7784,48157
6747,379,602 W GRAND PKWY S,TX,77494,29.7716,-95.7784,48201
3701,389,1410 CRABB RIVER RD,TX,77469,29.5529,-95.6941,48157
10140,1719,3705 FM 1488 ROAD,TX,77384,30.2273,-95.5216,48339
10906,2282,22125 CUMBERLAND RIDGE DR.,TX,77433,30.0146,-95.768,48201
7220,1903,1627 WILDCAT DR,TX,78374,27.8872,-97.3197,48409
5857,1317,7603 CULEBRA RD,TX,78251,29.4598,-98.6384,48029
7000,1014,5301 ALAMO PKWY,TX,78253,29.4851,-98.7345,48029
7000,1014,5301 ALAMO PKWY,TX,78253,29.4851,-98.7345,48325
7403,14390,103 S.W. MILITARY DR.,TX,78221,29.3573,-98.4919,48029
1057,1039,9140 GUILBEAU RD,TX,78250,29.5186,-98.6631,48029
8990,822,12980 BANDERA RD,TX,78023,29.5643,-98.686,48019
8990,822,12980 BANDERA RD,TX,78023,29.5643,-98.686,48325
8990,822,12980 BANDERA RD,TX,78023,29.5643,-98.686,48029
7306,1737,6915 WEST AVE,TX,78213,29.5329,-98.5234,48029
5872,1578,22135 IH 10 W,TX,78257,29.6478,-98.6234,48029
3551,1735,23530 WILDERNESS OAK,TX,78258,29.6602,-98.4995,48029
2263,1435,22202 BULVERDE RD,TX,78261,29.6482,-98.4245,48029
3894,1736,120 E SONTERRA BLVD,TX,78258,29.6158,-98.493,48029
7816,1915,2693 FM 3009,TX,78154,29.5806,-98.265,48029
7816,1915,2693 FM 3009,TX,78154,29.5806,-98.265,48091
7816,1915,2693 FM 3009,TX,78154,29.5806,-98.265,48187
2580,2001,"7442 S STAPLES ST, Staples & Yorktown",TX,78413,27.6668,-97.3949,48355
4715,14365,5315 BRIARWOOD AVE.,TX,79707,32.0258,-102.1621,48329
4715,14365,5315 BRIARWOOD AVE.,TX,79707,32.0258,-102.1621,48135
4356,14338,301 ANDREWS HIGHWAY,TX,79701,31.9956,-102.101,48329
5647,14233,4101 EAST 42ND ST.,TX,79762,31.8925,-102.3417,48135
10232,14145,5305 SOUTH 1900 WEST,UT,84067,41.1668,-112.0267,49057
10234,14139,4240 HARRISON BLVD.,UT,84403,41.186,-111.9487,49057
7116,14148,1855 W. THUNDERBIRD RD.,AZ,85023,33.6104,-112.0991,4013
3264,192,3210 E UNION HILLS DR,AZ,85050,33.6557,-112.0128,4013
17,185,18591 N 59TH AVE,AZ,85308,33.6538,-112.1855,4013
10150,1939,28635 N NORTH VALLEY PKWY,AZ,85085,33.7418,-112.1065,4013
69,1277,8332 W THUNDERBIRD RD,AZ,85381,33.6106,-112.2383,4013
7852,191,28138 N TATUM BLVD,AZ,85331,33.7405,-111.9788,4013
8366,1938,1610 E CAMELBACK RD,AZ,85016,33.5096,-112.047,4013
11478,7926,3502 WEST CAMELBACK RD,AZ,85019,33.5098,-112.1345,4013
9202,1557,4742 E INDIAN SCHOOL RD,AZ,85018,33.4959,-111.9786,4013
5892,1937,5050 W BASELINE RD,AZ,85339,33.3784,-112.1673,4013
10928,2293,909 EAST APACHE BLVD,AZ,85281,33.4144,-111.9256,4013
33,1770,1750 E BROADWAY RD,AZ,85282,33.4081,-111.9098,4013
7263,1196,10707 W CAMELBACK RD,AZ,85037,33.5076,-112.2907,4013
9290,830,4430 E RAY RD,AZ,85044,33.321,-111.9877,4013
9210,186,10653 N SCOTTSDALE RD,AZ,85254,33.5832,-111.9243,4013
10529,2103,7111 E. BELL ROAD,AZ,85254,33.6381,-111.9273,4013
9252,828,14672 N FRANK LLOYD WRIGHT BLVD,AZ,85260,33.6192,-111.8772,4013
3749,188,2840 N DYSART RD,AZ,85395,33.4782,-112.3418,4013
3965,189,5975 W CHANDLER BLVD,AZ,85226,33.3047,-111.9449,4013
5038,1532,2010 S DOBSON RD,AZ,85286,33.2755,-111.8771,4013
1720,1994,21201 E OCOTILLO RD,AZ,85142,33.248,-111.6255,4021
1720,1994,21201 E OCOTILLO RD,AZ,85142,33.248,-111.6255,4013
7075,1396,2995 E CHANDLER HEIGHTS RD,AZ,85249,33.2331,-111.7902,4013
5891,823,3170 S HIGLEY RD,AZ,85295,33.2931,-111.722,4013
5814,1395,9950 E GUADALUPE RD,AZ,85212,33.3651,-111.6196,4013
5814,1395,9950 E GUADALUPE RD,AZ,85212,33.3651,-111.6196,4021
3268,187,765 S LINDSAY RD,AZ,85296,33.3364,-111.7722,4013
4795,190,6015 E BROWN RD,AZ,85205,33.4368,-111.701,4013
5026,1695,1212 S GREENFIELD RD,AZ,85206,33.3931,-111.7373,4013
10006,1999,10650 N ORACLE RD,AZ,85737,32.4,-110.9546,4019
9277,925,6895 E SUNRISE DR,AZ,85750,32.3095,-110.845,4019
9273,381,3785 W INA RD,AZ,85741,32.337,-111.0462,4019
7841,923,4365 N ORACLE RD,AZ,85705,32.2859,-110.9789,4019
7876,384,3832 E SPEEDWAY BLVD,AZ,85716,32.2356,-110.9114,4019
9374,926,1900 W VALENCIA RD,AZ,85746,32.1345,-111.0071,4019
9302,386,8920 E TANQUE VERDE RD,AZ,85749,32.2574,-110.8018,4019
5477,1536,15474 W GREENWAY RD,AZ,85374,33.6247,-112.3931,4013
7855,383,2601 S HOUGHTON RD,AZ,85730,32.1911,-110.7718,4019
5286,690,21 W HORIZON RIDGE PKWY,NV,89012,36.011,-114.9933,32003
8795,693,2662 W HORIZON RIDGE PKWY,NV,89052,36.0003,-115.1046,32003
2928,182,1825 E WARM SPRINGS RD,NV,89119,36.0569,-115.1271,32003
8784,1372,8116 LAS VEGAS BLVD S,NV,89123,36.0419,-115.1715,32003
10348,2236,3645 LAS VEGAS BLVD S,NV,89109,36.1134,-115.1724,32003
8790,14234,3550 W. SAHARA AVE,NV,89102,36.1459,-115.189,32003
7552,1940,"1001 NEW MEXICO HWY 528, SE",NM,87124,35.2407,-106.6569,35001
7552,1940,"1001 NEW MEXICO HWY 528, SE",NM,87124,35.2407,-106.6569,35043
8918,1942,4340 SAN MATEO BLVD NE,NM,87110,35.1304,-106.5856,35001
8915,1941,9640 MENAUL BLVD NE,NM,87112,35.1082,-106.5336,35001
7242,1993,4201 MONTANO RD NW,NM,87120,35.1504,-106.6866,35001
2955,1886,3290 S FORT APACHE RD,NV,89117,36.1306,-115.2964,32003
5942,691,7285 S DURANGO DR,NV,89113,36.0561,-115.2799,32003
2989,180,4755 W ANN RD,NV,89031,36.2609,-115.2064,32003
9586,1944,55 DAMONTE RANCH PKWY,NV,89521,39.4196,-119.7562,32029
9586,1944,55 DAMONTE RANCH PKWY,NV,89521,39.4196,-119.7562,32031
9841,1945,1695 ROBB DR,NV,89523,39.529,-119.8828,32031
8793,14395,"299 E PLUMB LN, #170",NV,89502,39.5068,-119.8015,32031
8792,1943,680 N MCCARRAN BLVD,NV,89431,39.5408,-119.7319,32031
10614,14278,812 S GRAND AVE,CA,90017,34.0456,-118.2579,6037
8867,710,7915 FLORENCE AVE,CA,90240,33.9551,-118.1306,6037
9496,714,2900 N SEPULVEDA BLVD,CA,90266,33.8968,-118.3943,6037
9652,1793,8491 SANTA MONICA BLVD,CA,90069,34.0902,-118.376,6037
8871,711,13171 MINDANAO WAY,CA,90292,33.9844,-118.4388,6037
8876,2346,233 EAST WILLOW STREET,CA,90806,33.8047,-118.191,6037
8852,709,4235 PACIFIC COAST HWY,CA,90505,33.8089,-118.3583,6037
9576,715,10889 WELLWORTH AVE,CA,90024,34.0573,-118.4425,6037
9795,742,511 N HOLLYWOOD WAY,CA,91505,34.1598,-118.3435,6037
9647,722,2037 VERDUGO BLVD,CA,91020,34.2057,-118.2211,6037
9608,1872,2505 SANTA MONICA BLVD,CA,90404,34.0335,-118.4755,6037
9721,736,1401 S BALDWIN AVE,CA,91007,34.1235,-118.0565,6037
9489,14147,13303 EAST SOUTH STREET,CA,90703,33.86,-118.0485,6059
9489,14147,13303 EAST SOUTH STREET,CA,90703,33.86,-118.0485,6037
9707,733,14735 VENTURA BLVD,CA,91403,34.1525,-118.4538,6037
8861,771,8850 VALLEY VIEW ST,CA,90620,33.834,-118.0277,6059
9615,719,19353 VICTORY BLVD,CA,91335,34.1882,-118.5554,6037
9715,1768,2791 AGOURA RD,CA,91361,34.1516,-118.825,6037
9715,1768,2791 AGOURA RD,CA,91361,34.1516,-118.825,6111
9631,1343,2825 COCHRAN ST.,CA,93065,34.2809,-118.7411,6111
8843,768,921 PACIFIC COAST HWY,CA,90740,33.7447,-118.1015,6059
10225,2292,1803 SOUTH HARBOR BLVD,CA,92802,33.8028,-117.9158,6059
9492,783,18080 IMPERIAL HWY,CA,92886,33.8927,-117.8197,6059
9851,14247,130 N GRAND AVE,CA,91741,34.1368,-117.8705,6037
8850,770,19121 BEACH BLVD,CA,92648,33.6851,-117.9894,6059
9484,781,1150 BAKER ST,CA,92626,33.6805,-117.9056,6059
8895,712,775 E FOOTHILL BLVD,CA,91767,34.1086,-117.7379,6037
9723,2033,11428 KENYON WAY,CA,91701,34.1356,-117.5557,6071
5958,2031,14220 SCHLEISMAN RD,CA,92880,33.9601,-117.5938,6071
5958,2031,14220 SCHLEISMAN RD,CA,92880,33.9601,-117.5938,6065
9803,796,491 E ALESSANDRO BLVD,CA,92508,33.9159,-117.323,6065
9145,2101,9730 MISSION GORGE RD.,CA,92071,32.8398,-116.9849,6073
9173,896,2760 FLETCHER PKWY,CA,92020,32.8008,-117.0033,6073
9113,1980,645 E PALOMAR ST,CA,91911,32.6157,-117.0258,6073
9105,889,12358 POWAY RD,CA,92064,32.9529,-117.0635,6073
9963,1775,5644 MISSION CENTER RD,CA,92108,32.7746,-117.1569,6073
9111,892,16773 BERNARDO CENTER DR,CA,92128,33.0184,-117.0733,6073
9177,1849,8260 MIRA MESA BLVD,CA,92126,32.9141,-117.146,6073
9165,894,3327 ROSECRANS ST,CA,92110,32.7471,-117.2059,6073
9175,897,4829 CLAIREMONT DR,CA,92117,32.8315,-117.2048,6073
9538,1892,1792 GARNET AVE,CA,92109,32.801,-117.2376,6073
